"year","track_name","track_popularity","artist_name","artist_popularity","danceability","energy","loudness","acousticness","valence","tempo","duration_ms","time_signature"
"2011","Holocene","59","Bon Iver","74","0.374","0.304","-14.52","0.943","0.147","147.969","336613","4"
"2011","Who's That Chick? (feat. Rihanna)","59","David Guetta","86","0.675","0.601","-4.733","0.00372","0.931","127.938","201040","4"
"2011","L.I.F.E.G.O.E.S.O.N.","58","Noah And The Whale","49","0.603","0.745","-5.79","0.207","0.606","81.981","228000","4"
"2011","Beautiful People","55","Chris Brown","84","0.415","0.775","-6.366","0.0658","0.536","127.898","225881","4"
"2011","Champion (feat. Chris Brown)","49","Chip","53","0.415","0.934","-2.914","0.078","0.52","190.151","237293","4"
"2011","Do It Like A Dude","49","Jessie J","69","0.663","0.844","-3.672","0.0506","0.378","140.041","195240","4"
"2011","Buzzin Remix","49","Mann","43","0.687","0.939","-4.372","0.0887","0.539","104.029","224333","4"
"2011","Higher","48","Taio Cruz","67","0.674","0.916","-5.015","0.00448","0.702","128.025","187667","4"
"2011","Loca People - Radio Edit","40","Sak Noel","51","0.926","0.808","-3.148","0.000915","0.701","127.998","215625","4"
"2011","Louder (feat. Sian Evans)","33","DJ Fresh","55","0.394","0.932","-1.089","0.0175","0.475","140.041","206960","4"
"2012","Locked out of Heaven","90","Bruno Mars","86","0.726","0.698","-4.165","0.049","0.867","143.994","233478","4"
"2012","Call Me Maybe","76","Carly Rae Jepsen","72","0.783","0.58","-6.548","0.0114","0.66","120.021","193400","4"
"2012","We Are Young (feat. Janelle MonÃ¡e)","76","fun.","65","0.378","0.638","-5.576","0.02","0.735","184.086","250627","4"
"2012","Diamonds","77","Rihanna","87","0.564","0.71","-4.92","0.00125","0.393","91.972","225147","4"
"2012","What Makes You Beautiful","86","One Direction","82","0.726","0.787","-2.494","0.009","0.888","124.99","199987","4"
"2012","Paradise","86","Coldplay","86","0.449","0.585","-6.761","0.0509","0.212","139.631","278719","4"
"2012","Don't You Worry Child - Radio Edit","84","Swedish House Mafia","74","0.612","0.84","-3.145","0.112","0.438","129.042","212862","4"
"2012","Feel So Close - Radio Edit","83","Calvin Harris","84","0.707","0.924","-2.842","0.000972","0.919","127.937","206413","4"
"2012","Skyfall","83","Adele","83","0.346","0.552","-6.864","0.417","0.0789","75.881","286480","4"
"2012","A Thousand Years","83","Christina Perri","69","0.421","0.407","-7.445","0.309","0.161","139.028","285120","3"
"2012","Levels - Radio Edit","82","Avicii","79","0.584","0.889","-5.941","0.0462","0.464","126.04","199907","4"
"2012","Everybody Talks","81","Neon Trees","63","0.471","0.924","-3.906","0.00301","0.725","154.961","177280","4"
"2012","I Knew You Were Trouble.","81","Taylor Swift","100","0.622","0.469","-6.798","0.00454","0.679","77.019","219720","4"
"2012","We Found Love","82","Rihanna","87","0.735","0.766","-4.485","0.025","0.6","127.985","215227","4"
"2012","Drive By","80","Train","71","0.765","0.837","-3.113","0.00107","0.721","122.028","195973","4"
"2012","Wild Ones (feat. Sia)","80","Flo Rida","76","0.608","0.86","-5.324","0.0991","0.437","127.075","232947","4"
"2012","Try","80","P!nk","79","0.674","0.628","-7.079","0.00144","0.552","103.998","247907","4"
"2012","Die Young","80","Kesha","74","0.711","0.7","-4.805","0.00498","0.801","128.001","211920","4"
"2012","Girl on Fire","80","Alicia Keys","75","0.482","0.706","-5.762","0.135","0.144","92.513","224920","4"
"2012","Good Time","80","Owl City","67","0.56","0.872","-4.269","0.0239","0.682","126.05","205933","4"
"2012","Impossible","80","James Arthur","80","0.376","0.695","-4.782","0.135","0.302","169.533","209440","4"
"2012","Ho Hey","79","The Lumineers","76","0.685","0.466","-9.074","0.794","0.353","79.936","163133","4"
"2012","Young, Wild & Free (feat. Bruno Mars)","78","Snoop Dogg","80","0.715","0.655","-6.425","0.0525","0.531","95.078","207333","4"
"2012","Take Care","78","Drake","94","0.629","0.515","-10.358","0.0267","0.299","121.845","277387","4"
"2012","International Love (feat. Chris Brown)","78","Pitbull","81","0.67","0.855","-3.035","0.0124","0.648","120.05","227280","4"
"2012","Good Feeling","79","Flo Rida","76","0.706","0.89","-4.444","0.0588","0.684","128.011","248133","4"
"2012","We Are Never Ever Getting Back Together","78","Taylor Swift","100","0.628","0.676","-5.911","0.00957","0.75","85.984","193147","4"
"2012","Ni**as In Paris","77","JAY-Z","82","0.789","0.858","-5.542","0.127","0.775","140.022","219333","4"
"2012","Somebody That I Used To Know","77","Gotye","65","0.864","0.495","-7.036","0.591","0.72","129.062","244973","4"
"2012","The Motto","77","Drake","94","0.766","0.442","-8.558","0.000107","0.39","201.8","181573","4"
"2012","Starships","77","Nicki Minaj","86","0.747","0.716","-2.457","0.135","0.751","125.008","210627","4"
"2012","BURN IT DOWN","77","Linkin Park","83","0.585","0.972","-4.45","0.0143","0.585","110.006","230253","4"
"2012","Troublemaker (feat. Flo Rida)","77","Olly Murs","63","0.762","0.863","-3.689","0.015","0.965","106.012","185587","4"
"2012","Part Of Me","76","Katy Perry","82","0.678","0.918","-4.63","0.000417","0.769","130.028","216160","4"
"2012","Gangnam Style (ê°•ë‚¨ìŠ¤íƒ€ì¼)","76","PSY","62","0.727","0.937","-2.871","0.00417","0.749","132.067","219493","4"
"2012","Little Things","76","One Direction","82","0.709","0.22","-11.856","0.811","0.53","110.076","219040","4"
"2012","Gone, Gone, Gone","75","Phillip Phillips","59","0.664","0.642","-5.961","0.129","0.501","118.002","209693","4"
"2012","Primadonna","74","MARINA","70","0.66","0.689","-2.671","0.0884","0.427","127.98","221075","4"
"2012","Breezeblocks","74","alt-J","68","0.615","0.658","-7.299","0.096","0.293","150.093","227080","4"
"2012","Where Have You Been","74","Rihanna","87","0.719","0.847","-6.34","0.00201","0.444","127.963","242680","4"
"2012","Live While We're Young","76","One Direction","82","0.663","0.857","-2.16","0.0542","0.931","126.039","200213","4"
"2012","Mercy","74","Kanye West","89","0.563","0.496","-9.381","0.0685","0.426","139.993","329320","4"
"2012","The One That Got Away","73","Katy Perry","82","0.687","0.792","-4.023","0.000802","0.864","133.962","227333","4"
"2012","I Won't Give Up","73","Jason Mraz","71","0.483","0.303","-10.058","0.694","0.139","133.406","240166","3"
"2012","Payphone","73","Maroon 5","83","0.739","0.756","-4.828","0.0136","0.523","110.028","231387","4"
"2012","Latch","73","Disclosure","70","0.729","0.735","-5.455","0.0178","0.544","121.986","255867","4"
"2012","Home","73","Phillip Phillips","59","0.606","0.826","-6.04","0.0256","0.322","121.04","210173","4"
"2012","I Love It (feat. Charli XCX)","73","Icona Pop","65","0.711","0.906","-2.671","0.00952","0.824","125.916","157153","4"
"2012","Give Your Heart a Break","72","Demi Lovato","77","0.651","0.695","-3.218","0.23","0.569","123.008","205347","4"
"2012","Bangarang (feat. Sirah)","72","Skrillex","75","0.716","0.972","-2.302","0.0145","0.576","110.026","215253","4"
"2012","Titanium (feat. Sia)","72","David Guetta","86","0.604","0.788","-3.673","0.0678","0.301","126.06","245040","4"
"2012","Princess of China","72","Coldplay","86","0.42","0.69","-6.221","0.00385","0.237","85.014","239216","4"
"2012","How to Be a Heartbreaker","71","MARINA","70","0.69","0.897","-4.696","0.0142","0.849","140.05","221493","4"
"2012","On Top Of The World","71","Imagine Dragons","86","0.635","0.926","-5.589","0.0893","0.761","100.048","189840","4"
"2012","Some Nights","71","fun.","65","0.672","0.738","-7.045","0.0178","0.392","107.938","277040","4"
"2012","Dirty Paws","71","Of Monsters and Men","66","0.359","0.649","-7.06","0.107","0.133","111.709","278373","4"
"2012","Swimming Pools (Drank) - Extended Version","71","Kendrick Lamar","86","0.716","0.485","-7.745","0.123","0.26","74.132","313787","4"
"2012","It Will Rain","71","Bruno Mars","86","0.576","0.835","-6.826","0.337","0.476","150.017","257720","4"
"2012","Video Games","71","Lana Del Rey","89","0.39","0.252","-9.666","0.808","0.181","122.053","281947","4"
"2012","Adorn","71","Miguel","77","0.625","0.576","-5.693","0.0543","0.235","179.063","193147","4"
"2012","Candy","71","Robbie Williams","69","0.715","0.791","-6.63","0.0368","0.879","116.043","201053","4"
"2012","Beneath Your Beautiful (feat. Emeli SandÃ©)","70","Labrinth","77","0.561","0.522","-5.857","0.227","0.238","83.962","271813","4"
"2012","Let Me Love You (Until You Learn To Love Yourself)","70","Ne-Yo","77","0.658","0.677","-6.628","0.248","0.248","124.91","251627","4"
"2012","One Day / Reckoning Song (Wankelmut Remix) - Radio Edit","70","Asaf Avidan","56","0.826","0.668","-6.329","0.223","0.534","118.99","215187","4"
"2012","Wide Awake","70","Katy Perry","82","0.514","0.683","-5.099","0.0749","0.575","159.814","220947","4"
"2012","Chasing The Sun","70","The Wanted","63","0.637","0.732","-6.209","0.244","0.68","128.108","198800","4"
"2012","m.A.A.d city","70","Kendrick Lamar","86","0.487","0.729","-6.815","0.0538","0.217","91.048","350120","4"
"2012","Million Voices - Radio Edit","70","Otto Knows","59","0.582","0.894","-6.298","0.0022","0.0694","125.946","192867","4"
"2012","Madness","70","Muse","73","0.502","0.417","-7.665","0.127","0.218","180.301","281040","4"
"2012","Born To Die","69","Lana Del Rey","89","0.393","0.634","-6.629","0.2","0.395","85.767","286253","4"
"2012","50 Ways to Say Goodbye","69","Train","71","0.591","0.935","-2.664","0.000284","0.736","140.043","247947","4"
"2012","As Long As You Love Me","69","Justin Bieber","87","0.571","0.873","-3.382","0.0811","0.613","139.691","229467","4"
"2012","Battle Scars (with Guy Sebastian)","69","Lupe Fiasco","64","0.517","0.811","-4.526","0.186","0.494","168.269","250320","4"
"2012","Dance Again (feat. Pitbull)","69","Jennifer Lopez","73","0.792","0.856","-5.236","0.0159","0.714","127.988","237267","4"
"2012","Stronger (What Doesn't Kill You)","69","Kelly Clarkson","72","0.562","0.939","-4.282","0.046","0.684","116.044","221947","4"
"2012","Rumour Has It","69","Adele","83","0.612","0.749","-5.014","0.615","0.574","120.052","223267","4"
"2012","Take a Walk","69","Passion Pit","56","0.566","0.755","-5.526","0.0338","0.445","101.006","264493","4"
"2012","Ai Se Eu Te Pego - Ao Vivo","69","Michel TelÃ³","60","0.645","0.854","-5.394","0.0251","0.829","96.087","166439","4"
"2012","Scream","69","USHER","77","0.616","0.862","-5.18","0.00117","0.569","127.992","234693","4"
"2012","Oblivion","69","Grimes","67","0.697","0.529","-8.838","0.115","0.486","155.974","251267","4"
"2012","Blow Me (One Last Kiss)","69","P!nk","79","0.597","0.919","-2.954","0.000145","0.729","113.991","255587","4"
"2012","It's Time","68","Imagine Dragons","86","0.656","0.884","-4.748","0.0162","0.86","105.009","237987","4"
"2012","Domino","68","Jessie J","69","0.757","0.547","-4.573","0.0115","0.793","126.977","231693","4"
"2012","Let's Go (feat. Ne-Yo)","68","Calvin Harris","84","0.71","0.882","-2.932","0.00777","0.875","128.016","232800","4"
"2012","Lights - Single Version","68","Ellie Goulding","78","0.682","0.795","-6.17","0.0297","0.78","120.008","210853","4"
"2012","Wings","67","Little Mix","72","0.742","0.878","-3.127","0.000758","0.564","114.965","221720","4"
"2012","212","67","Azealia Banks","61","0.846","0.772","-5.735","0.0123","0.622","125.998","204957","4"
"2012","Not Over You","67","Gavin DeGraw","59","0.63","0.894","-4.592","0.255","0.364","142.051","218520","4"
"2012","Silhouettes - Original Radio Edit","67","Avicii","79","0.605","0.8","-6.235","0.155","0.836","128.074","211880","4"
"2012","Sexy And I Know It","66","LMFAO","65","0.707","0.861","-4.225","0.1","0.795","130.021","199480","4"
"2012","Ride","66","Lana Del Rey","89","0.373","0.686","-5.52","0.128","0.189","93.763","289080","4"
"2012","Hands on the Wheel (feat. Asap Rocky)","66","ScHoolboy Q","70","0.646","0.784","-7.471","0.0166","0.179","127.839","197132","4"
"2012","We'll Be Coming Back (feat. Example)","66","Calvin Harris","84","0.596","0.952","-4.364","0.00131","0.571","127.945","234360","4"
"2012","So Good","66","B.o.B","71","0.66","0.9","-5.02","0.0403","0.591","85.51","213253","4"
"2012","Pound The Alarm","66","Nicki Minaj","86","0.728","0.858","-3.686","0.0403","0.591","125.055","205640","4"
"2012","Turn Up the Music","65","Chris Brown","84","0.594","0.841","-5.792","0.000238","0.643","129.925","227973","4"
"2012","Angels","65","The xx","64","0.424","0.157","-18.141","0.95","0.342","91.537","171653","4"
"2012","Blown Away","65","Carrie Underwood","70","0.531","0.843","-2.569","0.0909","0.392","136.991","240133","4"
"2012","Boyfriend","65","Justin Bieber","87","0.717","0.55","-6.019","0.0358","0.331","96.979","171333","4"
"2012","Anna Sun","65","WALK THE MOON","67","0.472","0.844","-6.578","0.00173","0.34","140.034","321280","4"
"2013","Mirrors","81","Justin Timberlake","78","0.574","0.512","-6.664","0.234","0.512","76.899","484147","4"
"2013","Blurred Lines","58","Robin Thicke","61","0.861","0.504","-7.707","0.00412","0.881","120","263053","4"
"2013","Royals","82","Lorde","74","0.674","0.428","-9.504","0.121","0.337","84.878","190185","4"
"2013","Sweater Weather","91","The Neighbourhood","81","0.612","0.807","-2.81","0.0495","0.398","124.053","240400","4"
"2013","Another Love","91","Tom Odell","73","0.445","0.537","-8.532","0.695","0.131","122.769","244360","4"
"2013","Locked out of Heaven","90","Bruno Mars","86","0.726","0.698","-4.165","0.049","0.867","143.994","233478","4"
"2013","Wake Me Up","88","Avicii","79","0.532","0.783","-5.697","0.0038","0.643","124.08","247427","4"
"2013","Do I Wanna Know?","89","Arctic Monkeys","84","0.548","0.532","-7.596","0.186","0.405","85.03","272394","4"
"2013","Safe And Sound","85","Capital Cities","64","0.655","0.819","-4.852","0.000176","0.766","117.956","192790","5"
"2013","Radioactive","75","Imagine Dragons","86","0.448","0.784","-3.686","0.106","0.236","136.245","186813","4"
"2013","When I Was Your Man","89","Bruno Mars","86","0.612","0.28","-8.648","0.932","0.387","72.795","213827","4"
"2013","Love Me","84","Lil Wayne","84","0.669","0.634","-6.476","0.0125","0.496","124.906","255053","4"
"2013","Just Give Me a Reason (feat. Nate Ruess)","84","P!nk","79","0.778","0.547","-7.273","0.346","0.441","95.002","242733","4"
"2013","Still into You","83","Paramore","77","0.602","0.923","-3.763","0.0098","0.765","136.01","216013","4"
"2013","Can't Hold Us (feat. Ray Dalton)","83","Macklemore & Ryan Lewis","72","0.641","0.922","-4.457","0.0291","0.847","146.078","258343","4"
"2013","Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers]","83","Daft Punk","79","0.794","0.811","-8.966","0.0426","0.862","116.047","248413","4"
"2013","Why'd You Only Call Me When You're High?","89","Arctic Monkeys","84","0.691","0.631","-6.478","0.0483","0.8","92.004","161124","4"
"2013","A Thousand Years","83","Christina Perri","69","0.421","0.407","-7.445","0.309","0.161","139.028","285120","3"
"2013","Beauty And A Beat","83","Justin Bieber","87","0.602","0.843","-4.831","0.000688","0.526","128.003","227987","4"
"2013","Wrecking Ball","82","Miley Cyrus","85","0.53","0.422","-6.262","0.407","0.349","119.964","221360","4"
"2013","Treasure","83","Bruno Mars","86","0.874","0.692","-5.28","0.0412","0.937","116.017","178560","4"
"2013","All I Want","82","Kodaline","67","0.188","0.411","-9.733","0.174","0.159","187.376","305747","3"
"2013","Little Talks","82","Of Monsters and Men","66","0.457","0.757","-5.177","0.0206","0.417","102.961","266600","4"
"2013","Thrift Shop (feat. Wanz)","81","Macklemore & Ryan Lewis","72","0.781","0.526","-6.986","0.0633","0.665","94.993","235613","4"
"2013","I Knew You Were Trouble.","81","Taylor Swift","100","0.622","0.469","-6.798","0.00454","0.679","77.019","219720","4"
"2013","3005","80","Childish Gambino","77","0.664","0.447","-7.272","0.112","0.659","83.138","234215","4"
"2013","We Can't Stop","81","Miley Cyrus","85","0.613","0.622","-5.794","0.00882","0.484","80.003","231240","4"
"2013","Try","80","P!nk","79","0.674","0.628","-7.079","0.00144","0.552","103.998","247907","4"
"2013","Heart Attack","80","Demi Lovato","77","0.504","0.785","-4.802","0.0738","0.502","173.968","210840","4"
"2013","The Monster","80","Eminem","88","0.781","0.853","-3.68","0.0525","0.624","110.049","250189","4"
"2013","Feel This Moment (feat. Christina Aguilera)","80","Pitbull","81","0.673","0.758","-3.632","0.039","0.542","135.956","229507","4"
"2013","Scream & Shout","80","will.i.am","71","0.772","0.685","-6.849","0.019","0.501","130.033","283400","4"
"2013","Team","80","Lorde","74","0.69","0.578","-7.436","0.167","0.416","99.961","193059","4"
"2013","Unconditionally","80","Katy Perry","82","0.432","0.725","-4.862","0.00273","0.353","128.902","228879","4"
"2013","Power Trip (feat. Miguel)","79","J. Cole","84","0.667","0.608","-7.054","0.324","0.475","99.992","241160","4"
"2013","Ho Hey","79","The Lumineers","76","0.685","0.466","-9.074","0.794","0.353","79.936","163133","4"
"2013","F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)","78","A$AP Rocky","81","0.853","0.693","-6.87","0.0239","0.662","95.967","233787","4"
"2013","Pompeii","78","Bastille","73","0.679","0.715","-6.383","0.0755","0.571","127.435","214148","4"
"2013","Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix","77","Lana Del Rey","89","0.572","0.81","-5.791","0.0157","0.11","126.052","214912","4"
"2013","Let Her Go","77","Passenger","69","0.479","0.545","-7.346","0.365","0.243","74.897","252733","4"
"2013","Clarity","77","Zedd","73","0.509","0.781","-3.48","0.0398","0.176","128","271427","4"
"2013","My Songs Know What You Did In The Dark (Light Em Up)","77","Fall Out Boy","78","0.558","0.924","-4.341","0.0271","0.567","151.99","186827","4"
"2013","Black Skinhead","77","Kanye West","89","0.766","0.809","-6.123","0.0011","0.325","130.127","188013","4"
"2013","Demons","76","Imagine Dragons","86","0.505","0.71","-3.015","0.19","0.428","89.938","175200","4"
"2013","Ain't It Fun","76","Paramore","77","0.61","0.893","-3.681","0.154","0.673","104.031","296520","4"
"2013","Sail","76","AWOLNATION","60","0.826","0.436","-9.583","0.441","0.272","119.051","259093","4"
"2013","Sweet Nothing (feat. Florence Welch)","76","Calvin Harris","84","0.573","0.929","-3.942","0.197","0.582","127.934","212560","4"
"2013","Burn","75","Ellie Goulding","78","0.555","0.772","-5.007","0.315","0.346","86.921","231213","4"
"2013","Hold On, We're Going Home","75","Drake","94","0.777","0.414","-7.44","0.00421","0.287","100.002","227880","4"
"2013","Roar","75","Katy Perry","82","0.554","0.772","-4.821","0.00487","0.455","179.984","223546","4"
"2013","Stay","74","Rihanna","87","0.621","0.31","-10.164","0.945","0.125","111.893","240707","4"
"2013","Come & Get It","73","Selena Gomez","83","0.546","0.787","-4.1","0.0101","0.573","79.979","231987","4"
"2013","Latch","73","Disclosure","70","0.729","0.735","-5.455","0.0178","0.544","121.986","255867","4"
"2013","This Is What It Feels Like","73","Armin van Buuren","72","0.551","0.833","-5.217","0.0391","0.145","129.885","204360","5"
"2013","Home","73","Phillip Phillips","59","0.606","0.826","-6.04","0.0256","0.322","121.04","210173","4"
"2013","I Love It (feat. Charli XCX)","73","Icona Pop","65","0.711","0.906","-2.671","0.00952","0.824","125.916","157153","4"
"2013","I Need Your Love (feat. Ellie Goulding)","74","Calvin Harris","84","0.695","0.869","-5.066","0.41","0.58","124.989","234507","4"
"2013","Ready or Not","72","Bridgit Mendler","58","0.715","0.872","-3.835","0.00351","0.748","93.043","200947","4"
"2013","22","72","Taylor Swift","100","0.661","0.729","-6.561","0.00215","0.668","103.987","232120","4"
"2013","I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit","72","Avicii","79","0.509","0.79","-3.782","0.332","0.638","127.946","208316","4"
"2013","We Own It (Fast & Furious)","72","2 Chainz","73","0.563","0.902","-4.586","0.0545","0.559","171.999","227907","4"
"2013","I Will Wait","72","Mumford & Sons","70","0.478","0.758","-5.4","0.00974","0.452","131.109","276720","4"
"2013","Work Bitch","71","Britney Spears","78","0.629","0.824","-6.53","0.155","0.852","128.01","247960","4"
"2013","True Love (feat. Lily Allen)","71","P!nk","79","0.457","0.823","-4.76","0.00144","0.578","192.205","230733","4"
"2013","Lose Yourself to Dance (feat. Pharrell Williams)","70","Daft Punk","79","0.832","0.659","-7.828","0.0839","0.674","100.163","353893","4"
"2013","Started From the Bottom","70","Drake","94","0.793","0.524","-7.827","0.0319","0.579","86.325","174133","4"
"2013","Here's to Never Growing Up","70","Avril Lavigne","73","0.482","0.873","-3.145","0.0111","0.737","165.084","214320","4"
"2013","The Way","70","Ariana Grande","87","0.645","0.878","-3.208","0.294","0.862","82.324","227027","4"
"2013","It's a Beautiful Day","69","Michael BublÃ©","71","0.532","0.795","-3.979","0.0559","0.78","143.837","199267","4"
"2013","Thinking About You (feat. Ayah Marar)","69","Calvin Harris","84","0.725","0.874","-3.715","0.00262","0.748","127.985","247933","4"
"2013","Reload - Radio Edit","69","Sebastian Ingrosso","60","0.485","0.724","-4.633","0.0736","0.433","128.045","221273","4"
"2013","High Hopes","68","Kodaline","67","0.488","0.487","-6.371","0.577","0.219","77.278","230267","4"
"2013","Don't Stop the Party (feat. TJR)","68","Pitbull","81","0.722","0.958","-3.617","0.00726","0.952","127.008","206120","4"
"2013","#thatPOWER","68","will.i.am","71","0.797","0.608","-6.096","0.00112","0.402","127.999","279507","4"
"2013","Love Me Again","68","John Newman","67","0.495","0.894","-4.814","0.00453","0.213","126.03","239894","4"
"2013","Body Party","68","Ciara","69","0.577","0.576","-6.299","0.0143","0.12","133.973","234040","4"
"2013","Talk Dirty (feat. 2 Chainz)","68","Jason Derulo","77","0.76","0.652","-7.321","0.0348","0.759","100.315","177685","4"
"2013","I Cry","67","Flo Rida","76","0.693","0.822","-5.441","0.00616","0.763","126.035","223800","4"
"2013","One Way or Another (Teenage Kicks)","67","One Direction","82","0.489","0.867","-3.121","0.025","0.409","162.131","157293","4"
"2013","Everything Has Changed","67","Taylor Swift","100","0.624","0.458","-6.755","0.36","0.436","80.016","245413","4"
"2013","Berzerk","66","Eminem","88","0.739","0.872","-4.059","0.0217","0.684","95.084","238746","4"
"2013","The Fox (What Does the Fox Say?)","66","Ylvis","47","0.703","0.867","-4.292","0.107","0.546","128.008","213708","4"
"2013","Animals - Radio Edit","66","Martin Garrix","74","0.595","0.914","-5.351","0.00137","0.0381","128.019","176118","4"
"2013","Holy Grail","65","JAY-Z","82","0.676","0.534","-6.901","0.0594","0.156","145.082","338413","4"
"2013","Chocolate","65","The 1975","75","0.591","0.94","-4.341","0.00391","0.676","100.043","224640","4"
"2013","Same Love (feat. Mary Lambert)","64","Macklemore & Ryan Lewis","72","0.688","0.473","-9.059","0.716","0.299","84.958","318525","4"
"2013","Daylight","64","Maroon 5","83","0.657","0.679","-5.511","0.00246","0.331","120.007","225307","4"
"2013","Bad (feat. Rihanna) - Remix","64","Wale","67","0.807","0.702","-6.594","0.307","0.447","114.038","238827","4"
"2013","Of The Night","64","Bastille","73","0.67","0.829","-7.2","0.0192","0.349","125.01","214206","4"
"2013","Fine China","63","Chris Brown","84","0.654","0.731","-4.767","0.0419","0.59","104.002","213200","4"
"2013","Play Hard (feat. Ne-Yo & Akon)","63","David Guetta","86","0.691","0.921","-1.702","0.174","0.802","130.072","201000","4"
"2013","Drinking from the Bottle (feat. Tinie Tempah)","62","Calvin Harris","84","0.665","0.886","-4.175","0.0469","0.53","128.062","240347","4"
"2013","human","62","Christina Perri","69","0.439","0.489","-6.286","0.132","0.253","143.808","250707","4"
"2013","Need U (100%) (feat. A*M*E) - Radio Edit","61","Duke Dumont","63","0.67","0.848","-5.103","0.00172","0.457","124.031","174122","4"
"2013","The Other Side","61","Jason Derulo","77","0.561","0.836","-3.939","0.0525","0.517","127.923","226987","4"
"2013","Cruise","61","Florida Georgia Line","73","0.457","0.948","-3.364","0.0191","0.878","148","208960","4"
"2013","Dear Darlin'","61","Olly Murs","63","0.512","0.828","-4.672","0.00627","0.34","124.021","206373","4"
"2013","La La La","60","Naughty Boy","58","0.754","0.677","-4.399","0.112","0.254","124.988","220779","4"
"2013","This Is How We Do","60","Katy Perry","82","0.69","0.636","-6.028","0.0203","0.8","96","204285","4"
"2013","The Mother We Share","59","CHVRCHES","61","0.45","0.677","-6.428","0.0319","0.324","174.027","191294","4"
"2014","Night Changes","89","One Direction","82","0.672","0.52","-7.747","0.859","0.37","120.001","226600","4"
"2014","Counting Stars","88","OneRepublic","81","0.664","0.705","-4.972","0.0654","0.477","122.016","257267","4"
"2014","A Sky Full of Stars","87","Coldplay","86","0.545","0.675","-6.474","0.00617","0.162","124.97","267867","4"
"2014","Photograph","87","Ed Sheeran","87","0.614","0.379","-10.48","0.607","0.201","107.989","258987","4"
"2014","All of Me","87","John Legend","73","0.422","0.264","-7.064","0.922","0.331","119.93","269560","4"
"2014","I'm Not The Only One","86","Sam Smith","83","0.677","0.485","-5.795","0.529","0.493","82.001","239317","4"
"2014","Maps","86","Maroon 5","83","0.742","0.713","-5.522","0.0205","0.879","120.032","189960","4"
"2014","Summer","85","Calvin Harris","84","0.596","0.856","-3.556","0.0211","0.743","127.949","222533","4"
"2014","Timber (feat. Ke$ha)","84","Pitbull","81","0.581","0.963","-4.087","0.0295","0.788","129.992","204160","4"
"2014","Story of My Life","84","One Direction","82","0.6","0.663","-5.802","0.225","0.286","121.07","245493","4"
"2014","Rude","84","MAGIC!","65","0.773","0.758","-4.993","0.0422","0.925","144.033","224840","4"
"2014","Only Love Can Hurt Like This","83","Paloma Faith","65","0.566","0.885","-4.528","0.0958","0.304","90.99","232893","4"
"2014","Thinking out Loud","85","Ed Sheeran","87","0.781","0.445","-6.061","0.474","0.591","78.998","281560","4"
"2014","Stay With Me","85","Sam Smith","83","0.418","0.42","-6.444","0.588","0.184","84.094","172724","4"
"2014","Classic","83","MKTO","64","0.72","0.791","-4.689","0.0384","0.756","102.071","175427","4"
"2014","Sugar","83","Maroon 5","83","0.748","0.788","-7.055","0.0591","0.884","120.076","235493","4"
"2014","Happy - From ""Despicable Me 2""","83","Pharrell Williams","77","0.647","0.822","-4.662","0.219","0.962","160.019","232720","4"
"2014","Budapest","82","George Ezra","72","0.717","0.455","-8.303","0.0846","0.389","127.812","200733","4"
"2014","Best Day Of My Life","82","American Authors","64","0.673","0.902","-2.392","0.0591","0.538","100.012","194240","4"
"2014","Steal My Girl","82","One Direction","82","0.536","0.768","-5.948","0.00433","0.545","77.217","228133","4"
"2014","Bang Bang","81","Jessie J","69","0.706","0.786","-3.417","0.26","0.751","150.028","199387","4"
"2014","Love Me Harder","81","Ariana Grande","87","0.472","0.714","-4.389","0.00937","0.24","98.992","236133","4"
"2014","Dark Horse","80","Katy Perry","82","0.647","0.585","-6.123","0.00314","0.353","131.934","215672","4"
"2014","Hey Brother","80","Avicii","79","0.545","0.78","-4.867","0.0309","0.458","125.014","255093","4"
"2014","Waves - Robin Schulz Radio Edit","80","Mr. Probz","62","0.829","0.51","-9.334","0.00821","0.45","119.994","208133","4"
"2014","Animals","82","Maroon 5","83","0.279","0.742","-6.46","0.000185","0.328","189.868","231013","4"
"2014","Team","80","Lorde","74","0.69","0.578","-7.436","0.167","0.416","99.961","193059","4"
"2014","Blame (feat. John Newman)","80","Calvin Harris","84","0.414","0.857","-4.078","0.0287","0.348","128.024","212960","4"
"2014","Me And My Broken Heart","79","Rixton","58","0.545","0.783","-4.261","0.00489","0.551","174.084","193733","4"
"2014","Shower","79","Becky G","77","0.699","0.529","-7.548","0.0317","0.121","119.987","206167","4"
"2014","Shake It Off","79","Taylor Swift","100","0.647","0.785","-5.414","0.0561","0.943","160.015","219200","4"
"2014","Am I Wrong","79","Nico & Vinz","59","0.729","0.675","-6.003","0.175","0.779","119.968","245867","4"
"2014","Break Free","78","Ariana Grande","87","0.687","0.702","-5.324","0.0064","0.284","129.956","214840","4"
"2014","Collard Greens","78","ScHoolboy Q","70","0.825","0.575","-4.87","0.025","0.65","153.954","299960","4"
